PRODUTOS ALERTADOS;PARECER;DATA RELACIONAMENTO PORTO;NOME LISTA VIGILANCIA;FLAG PEP;FLAG PARTICIPANTE;VALOR RENDA;VALOR RENDA FATURAMENTO;DESCRIÇÃO REVISÃO ANALISE;VALOR SCORE KYCREP;VALOR SCORE OPERACIONAL;VALOR SCORE PARTICIPANTE;VALOR SCORE PRODUTO;VALOR SCORE SOCIO;FLAG PROCESSO EXTERNO ABERTO;VALOR ENVOLVIDO;FLAG DOSSIÊ;UF
CDC;NAO_COMUNICAR;2016-05-03 00:00:00.0;;false;true;;10995.0;;150.0;800.0;150.0;54.0;;false;11228.08057;false;RJ
CDC;NAO_COMUNICAR;2016-05-03 00:00:00.0;;false;true;;10995.0;;150.0;800.0;150.0;54.0;;false;11228.08057;false;RJ
CDC;COMUNICAR;2015-09-29 00:00:00.0;;false;true;;1475.0;;150.0;800.0;150.0;54.0;;false;4102.669982;false;RJ
Cartão;;2015-02-20 00:00:00.0;;false;true;;100000.0;;220.0;600.0;171.0;181.0;;false;51171.0;false;SP
Cartão;;2013-12-27 00:00:00.0;;false;true;;100000.0;;220.0;600.0;101.0;181.0;;false;59690.0;false;SP
Capitalização;COMUNICAR;2015-08-12 00:00:00.0;;false;false;;15127.0;;70.0;850.0;;80.0;;false;61084.63596872;false;RJ
Consórcio;;2016-05-04 00:00:00.0;;false;false;;12341.62;;300.0;600.0;;100.0;;false;28454.56;false;SP
Capitalização;;2021-05-24 00:00:00.0;;false;false;;17756.0;;70.0;850.0;;80.0;;false;72951.79195436;false;PR
Consórcio;;2015-11-01 00:00:00.0;;false;false;;886.0;;100.0;800.0;;100.0;;false;117707.87;false;SP
Capitalização;;2015-10-21 00:00:00.0;;false;false;;22500.0;;70.0;850.0;;80.0;70.0;false;124413.0287574;false;SP
Capitalização;;;;false;false;;;;70.0;850.0;;80.0;70.0;false;48000.0;false;SP
Capitalização;;;;false;false;;1.0;;60.0;850.0;;80.0;;false;60000.0;false;MT
Capitalização;COMUNICAR;;;false;false;;;;60.0;850.0;;80.0;;false;33150.0;false;GO
Capitalização;COMUNICAR;;;false;false;;;;60.0;850.0;;80.0;;false;33150.0;false;GO
Capitalização;NAO_COMUNICAR;;;false;false;;;;60.0;850.0;;80.0;;false;80000.0;false;SP
Capitalização;;;;false;false;;;;60.0;850.0;;80.0;;false;42000.0;false;SP
Capitalização;;;;false;false;;;;60.0;850.0;;80.0;;false;600000.0;false;SP
PortoPar;;2015-08-06 00:00:00.0;;false;false;;8964.0;;100.0;800.0;;85.0;;false;22000.0;false;SP
PortoPar;;2019-06-13 00:00:00.0;;false;true;;4584.0;;100.0;800.0;100.0;85.0;;false;4515.04;false;SP
PortoPar;COMUNICAR;2019-05-08 00:00:00.0;;false;false;;5222.0;;100.0;800.0;;85.0;;false;34999.0;false;SP
PortoPar;COMUNICAR;2019-05-08 00:00:00.0;;false;false;;5222.0;;100.0;800.0;;85.0;;false;34999.0;false;SP
Cartão;;2016-06-10 00:00:00.0;;false;false;;5257.91;;200.0;600.0;;181.0;;false;400734.6299999999;false;GO
Cartão;COMUNICAR;2022-08-25 00:00:00.0;;false;false;;7105.0;;100.0;700.0;;181.0;;false;169366.05;false;ES
Cartão;COMUNICAR;2022-08-25 00:00:00.0;;false;false;;7105.0;;100.0;700.0;;181.0;;false;169366.05;false;ES
Cartão;;2017-12-16 00:00:00.0;;false;false;;100000.0;;200.0;600.0;;181.0;;false;301470.73;false;SP
Capitalização;;2022-07-01 00:00:00.0;;false;false;;9746.0;;51.0;850.0;;80.0;;false;25061.50967803;false;SP
Cartão;;2015-02-11 00:00:00.0;;false;true;;90213.0;;400.0;400.0;101.0;181.0;;false;220478.12;false;SP
Cartão;;2017-04-20 00:00:00.0;;false;true;;83994.0;;200.0;600.0;151.0;181.0;;false;313605.41;false;SP
Cartão;;2015-11-01 00:00:00.0;;false;true;;59538.0;;200.0;600.0;100.0;181.0;;false;60000.0;false;SP
Capitalização;;2015-08-14 00:00:00.0;;false;false;;5259.0;;50.0;850.0;;80.0;;false;46500.0;false;SP
Capitalização;;2014-12-12 00:00:00.0;;false;false;;7882.0;;50.0;850.0;;80.0;;false;62611.49235665;false;SP
Capitalização;COMUNICAR;2015-11-01 00:00:00.0;;false;false;;8511.0;;50.0;850.0;;80.0;;false;80786.41260479;false;SP
Capitalização;;2019-12-24 00:00:00.0;;false;false;;8613.0;;50.0;850.0;;80.0;;false;45000.0;false;SP
Cartão;;2017-08-01 00:00:00.0;;false;true;;741666.67;;191.0;600.0;151.0;181.0;191.0;false;56163.2;false;SP
PortoPar;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;23907.0;;80.0;800.0;80.0;85.0;;false;43997.48;false;RS
PortoPar;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;23907.0;;80.0;800.0;80.0;85.0;;false;43997.48;false;RS
PortoPar;;2016-09-30 00:00:00.0;;false;true;;12110.0;;80.0;800.0;80.0;85.0;;false;7502.71;false;SP
Cartão;;2017-10-05 00:00:00.0;;false;true;;79566.0;;171.0;610.0;171.0;181.0;;false;63015.38;false;RJ
Locadora;;2015-04-18 00:00:00.0;;false;false;;18763.0;;221.0;600.0;;140.0;;false;137200.0;false;RS
Cartão;;2016-03-23 00:00:00.0;;false;true;;41253.0;;180.0;600.0;81.0;181.0;;false;54432.0;false;SP
Cartão;;2016-04-08 00:00:00.0;;false;true;;48404.0;;180.0;600.0;170.0;181.0;;false;51480.0;false;SP
Locadora;;2015-09-18 00:00:00.0;;false;false;;18616.0;;220.0;600.0;;140.0;;false;119793.96;true;SP
Capitalização;;2016-09-24 00:00:00.0;;false;false;;1.0;;30.0;850.0;;80.0;;false;122390.08;false;SP
Capitalização;COMUNICAR;2024-06-04 00:00:00.0;;false;false;;1550.0;;30.0;850.0;;80.0;;false;80000.0;false;PR
Capitalização;COMUNICAR;2024-06-04 00:00:00.0;;false;false;;1550.0;;30.0;850.0;;80.0;;false;80000.0;false;PR
Capitalização;COMUNICAR;2024-06-04 00:00:00.0;;false;false;;1550.0;;30.0;850.0;;80.0;;false;80000.0;false;PR
PortoPar;;2015-12-21 00:00:00.0;;false;false;;16603.3;;70.0;800.0;;85.0;;false;440000.0;false;SP
CDC;NAO_COMUNICAR;2021-09-04 00:00:00.0;;false;false;;9463.0;;100.0;800.0;;54.0;;false;15007.63025;false;SP
Cartão;;2016-03-09 00:00:00.0;;false;true;;91925.0;;170.0;600.0;100.0;181.0;;false;41044.14;false;SP
Cartão;COMUNICAR;2015-11-18 00:00:00.0;;false;true;;100000.0;;170.0;600.0;130.0;181.0;;false;56306.0;false;SP
Cartão;COMUNICAR;2017-05-08 00:00:00.0;;false;true;;67482.0;;170.0;600.0;170.0;181.0;;false;31444.42;false;SP
Cartão;;2015-05-19 00:00:00.0;;false;false;;9665.0;;170.0;600.0;;181.0;;false;70951.95;false;RJ
Automóvel Porto;NAO_COMUNICAR;2015-04-16 00:00:00.0;;false;true;;74134.0;;570.0;300.0;130.0;80.0;;false;239800.0;false;RJ
Consórcio;COMUNICAR;2020-10-20 00:00:00.0;;false;false;;14747.0;;50.0;800.0;;100.0;;false;217429.88;false;PI
Automóvel Porto;NAO_COMUNICAR;2018-08-31 00:00:00.0;;false;false;;100000.0;;570.0;300.0;;80.0;;false;612500.0;false;SC
Consórcio;NAO_COMUNICAR;2021-05-14 00:00:00.0;;false;false;;74005.15;;250.0;600.0;;100.0;;false;74869.14000000001;true;MT
Capitalização;COMUNICAR;;;false;false;;216666.6666666667;;20.0;850.0;;80.0;0.0;true;1091343.6;false;SP
Consórcio;COMUNICAR;2013-09-05 00:00:00.0;;false;false;;15207.0;;245.0;600.0;;100.0;;false;218118.49;true;MT
Cartão;NAO_COMUNICAR;2016-07-12 00:00:00.0;;false;true;;38576.53;;151.0;610.0;151.0;181.0;;false;855833.1299999999;false;SP
Cartão;COMUNICAR;2016-09-30 00:00:00.0;;false;true;;112719.2;;150.0;610.0;130.0;181.0;;false;207568.66;false;SP
Cartão;NAO_COMUNICAR;2017-07-06 00:00:00.0;;false;false;;97678.0;;150.0;610.0;;181.0;;false;335204.24;false;SP
Locadora;NAO_COMUNICAR;2016-08-05 00:00:00.0;;false;true;;10837.83;;200.0;600.0;80.0;140.0;;false;114794.0;false;SP
Locadora;NAO_COMUNICAR;2015-06-18 00:00:00.0;;false;false;;5336.0;;200.0;600.0;;140.0;;false;105851.0;true;SP
Capitalização;COMUNICAR;2023-06-06 00:00:00.0;;false;false;;;;10.0;850.0;;80.0;;true;288460.32;false;SP
Capitalização;COMUNICAR;;;false;false;;7500.0;;10.0;850.0;;80.0;0.0;false;124560.0;false;SP
PortoPar;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;false;;6599.0;;50.0;800.0;;85.0;;false;134000.0;false;BA
PortoPar;NAO_COMUNICAR;2015-08-15 00:00:00.0;;false;false;;8374.0;;50.0;800.0;;85.0;;false;49157.18;false;SP
PortoPar;NAO_COMUNICAR;2015-08-15 00:00:00.0;;false;false;;8374.0;;50.0;800.0;;85.0;;false;49157.18;false;SP
PortoPar;;2016-09-30 00:00:00.0;;false;false;;7111.0;;50.0;800.0;;85.0;;false;10986.86;false;SP
CDC;;2024-02-22 00:00:00.0;;false;false;;2934.0;;80.0;800.0;;54.0;;false;4973.75;false;SP
CDC;;2024-02-22 00:00:00.0;;false;false;;2934.0;;80.0;800.0;;54.0;;false;4973.75;false;SP
CDC;;2024-02-22 00:00:00.0;;false;false;;2934.0;;80.0;800.0;;54.0;;false;4973.75;false;SP
Cartão;COMUNICAR;2016-08-09 00:00:00.0;;false;true;;13368.0;;151.0;600.0;151.0;181.0;;false;130100.35;false;RJ
Cartão;;2016-07-05 00:00:00.0;;false;false;;64836.0;;150.0;600.0;;181.0;;false;80213.49;false;SP
Cartão;;2016-07-05 00:00:00.0;;false;false;;64836.0;;150.0;600.0;;181.0;;false;80213.49;false;SP
Cartão;;2017-11-23 00:00:00.0;;false;true;;59958.0;;150.0;600.0;100.0;181.0;;false;387362.6;false;RS
Cartão;COMUNICAR;2015-12-04 00:00:00.0;;false;true;;3147.82;;350.0;400.0;151.0;181.0;;false;55090.07;false;RJ
Cartão;COMUNICAR;2016-06-29 00:00:00.0;;false;true;;59522.0;;150.0;600.0;101.0;181.0;;false;52495.0;false;SP
Cartão;NAO_COMUNICAR;2016-10-09 00:00:00.0;;false;false;;89524.0;;150.0;600.0;;181.0;;true;51488.0;false;SP
Cartão;;2019-11-20 00:00:00.0;;false;true;;53997.0;;150.0;600.0;150.0;181.0;;false;309609.8099999999;false;MG
Cartão;COMUNICAR;2016-03-04 00:00:00.0;;false;true;;66314.0;;150.0;600.0;101.0;181.0;;true;376861.56;false;SP
Cartão;NAO_COMUNICAR;2015-09-08 00:00:00.0;;false;true;;30770.12;;150.0;600.0;150.0;181.0;;false;360280.55;false;SP
Cartão;;2016-05-13 00:00:00.0;;false;true;;43994.0;;150.0;600.0;150.0;181.0;;false;55220.0;false;SP
Cartão;COMUNICAR;2013-12-21 00:00:00.0;;false;false;;51163.0;;150.0;600.0;;181.0;;false;63969.0;false;MA
Cartão;COMUNICAR;2015-01-19 00:00:00.0;;false;false;;100000.0;;150.0;600.0;;181.0;;false;72339.75;false;SP
Cartão;NAO_COMUNICAR;2015-08-15 00:00:00.0;;false;true;;100000.0;;150.0;600.0;100.0;181.0;;false;344839.32;false;SP
Cartão;NAO_COMUNICAR;2014-12-12 00:00:00.0;;false;true;;100000.0;;150.0;600.0;131.0;181.0;;false;309011.43;false;GO
Automóvel Porto / Cartão;COMUNICAR;2015-01-20 00:00:00.0;;false;true;;11209.25;;50.0;800.0;50.0;80.0;;false;406742.68;false;SP
PortoPar / Saúde;COMUNICAR;2024-02-20 00:00:00.0;;false;true;;53333.33;;170.0;600.0;51.0;160.0;170.0;false;6223268.38;false;SP
Cartão;COMUNICAR;2013-02-20 00:00:00.0;;false;false;;1435833.33;;130.0;610.0;;181.0;130.0;false;85807.83;false;SP
Cartão;NAO_COMUNICAR;2016-06-29 00:00:00.0;;false;true;;25218.0;;120.0;800.0;100.0;0.0;;false;17640.67;false;DF
Saúde;COMUNICAR;2013-01-23 00:00:00.0;;false;true;;21403.0;;345.0;500.0;130.0;75.0;;false;15000.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2023-03-17 00:00:00.0;;false;false;;15011.0;;540.0;300.0;;80.0;;false;200196.0;false;PB
PortoPar;NAO_COMUNICAR;2016-10-03 00:00:00.0;;false;false;;4484.0;;30.0;800.0;;85.0;;false;109993.0;false;SP
Cartão;COMUNICAR;2022-11-02 00:00:00.0;;false;false;;47510.0;;130.0;600.0;;181.0;;true;67449.81;false;MG
Cartão;;2016-01-13 00:00:00.0;;false;true;;67876.0;;130.0;600.0;130.0;181.0;;false;57964.37;false;SP
Cartão;;2015-09-09 00:00:00.0;;false;true;;37495.0;;130.0;600.0;130.0;181.0;;false;71429.81;false;SP
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;26052.03;;320.0;410.0;131.0;181.0;;false;96873.09999999999;false;SP
Cartão;;2016-04-01 00:00:00.0;;false;false;;24396.12;;720.0;10.0;;181.0;;false;5016.3;false;CE
Cartão;COMUNICAR;2016-05-16 00:00:00.0;;false;true;;22500.0;;130.0;600.0;130.0;181.0;100.0;false;70147.53;false;SP
Locadora;COMUNICAR;2015-10-28 00:00:00.0;;false;false;;12421.0;;170.0;600.0;;140.0;;false;111115.0;false;SP
Locadora;COMUNICAR;2015-05-26 00:00:00.0;;false;false;;6010.0;;170.0;600.0;;140.0;;false;141218.0;false;SP
Locadora;NAO_COMUNICAR;;;false;false;;14748.011658348;;170.0;600.0;;140.0;;false;116868.0;false;SP
Locadora;COMUNICAR;2015-05-01 00:00:00.0;;false;false;;8595.0;;170.0;600.0;;140.0;;false;118857.0;false;SP
Locadora;NAO_COMUNICAR;2014-07-01 00:00:00.0;;false;false;;9830.0;;170.0;600.0;;140.0;;false;107887.0;false;SP
Locadora;NAO_COMUNICAR;2014-07-01 00:00:00.0;;false;false;;9830.0;;170.0;600.0;;140.0;;false;107887.0;false;SP
Locadora;COMUNICAR;;;false;false;;8620.008024976998;;170.0;600.0;;140.0;;true;123193.0;false;SP
Locadora;COMUNICAR;2013-06-04 00:00:00.0;;false;false;;11803.0;;170.0;600.0;;140.0;;false;115375.65;false;RJ
Cartão;NAO_COMUNICAR;2015-12-16 00:00:00.0;;false;true;;100000.0;;326.0;400.0;326.0;181.0;;false;78627.5;false;RJ
Cartão;COMUNICAR;2017-09-12 00:00:00.0;;false;false;;21538.0;;121.0;600.0;;181.0;;false;696784.3799999999;false;CE
Cartão;COMUNICAR;2017-09-12 00:00:00.0;;false;false;;21538.0;;121.0;600.0;;181.0;;false;696784.3799999999;false;CE
Cartão;NAO_COMUNICAR;2013-04-18 00:00:00.0;;false;false;;34913.89;;120.0;600.0;;181.0;;false;56000.0;true;SP
Cartão;;2016-04-12 00:00:00.0;;false;true;;52839.0;;320.0;400.0;100.0;181.0;;false;50609.02;false;SP
Cartão;;2017-09-04 00:00:00.0;;false;false;;30833.0;;120.0;600.0;;181.0;;false;50500.0;false;SP
Cartão;;2016-07-28 00:00:00.0;;false;true;;30434.0;;120.0;600.0;100.0;181.0;;false;73939.18;false;SP
Cartão;NAO_COMUNICAR;2012-12-01 00:00:00.0;;false;false;;91564.0;;320.0;400.0;;181.0;;false;71271.41;false;SP
Cartão;NAO_COMUNICAR;2016-05-20 00:00:00.0;;false;false;;31421.0;;320.0;400.0;;181.0;;false;51940.6;false;MT
Automóvel Porto;COMUNICAR;2015-04-13 00:00:00.0;;false;false;;20095.0;;520.0;300.0;;80.0;;false;188052.0;false;SP
Cartão;COMUNICAR;2016-06-29 00:00:00.0;;false;false;;100000.0;;100.0;800.0;;0.0;;false;19998.0;false;SP
Automóvel Porto;COMUNICAR;2022-04-23 00:00:00.0;;false;true;;18319.0;;520.0;300.0;130.0;80.0;;false;186266.0;false;DF
Automóvel Porto;COMUNICAR;2022-04-23 00:00:00.0;;false;true;;18319.0;;520.0;300.0;130.0;80.0;;false;186266.0;false;DF
Cartão;COMUNICAR;2017-03-24 00:00:00.0;;false;true;;8404.0;;400.0;500.0;81.0;0.0;;false;9210.62;false;GO
Cartão;COMUNICAR;2017-03-24 00:00:00.0;;false;true;;8404.0;;400.0;500.0;81.0;0.0;;false;9210.62;false;GO
Automóvel Porto;COMUNICAR;2015-12-30 00:00:00.0;;false;false;;25982.0;;520.0;300.0;;80.0;;true;288691.0;false;SP
Consórcio;COMUNICAR;2016-07-09 00:00:00.0;;false;false;;11092.0;;200.0;600.0;;100.0;;false;443750.0;false;SP
Automóvel Porto;COMUNICAR;2012-11-30 00:00:00.0;;false;false;;79666.0;;320.0;500.0;;80.0;;false;531106.0;false;RS
Automóvel Porto;COMUNICAR;2022-01-09 00:00:00.0;;false;false;;62774.0;;520.0;300.0;;80.0;;false;418492.0;false;CE
Consórcio;COMUNICAR;2019-03-20 00:00:00.0;;false;false;;216666.6666666667;;200.0;600.0;;100.0;200.0;false;444124.8;false;SP
Cartão;;2015-11-01 00:00:00.0;;false;true;;47278.6;;151.0;600.0;151.0;181.0;;false;402128.71;false;SP
PortoPar;;2019-05-08 00:00:00.0;;false;false;;5222.0;;275.0;1600.0;;85.0;;false;723326.38;false;SP
Capitalização;;2024-07-05 00:00:00.0;;false;false;;100000.0;;10.0;1000.0;;80.0;;false;2564250.72;false;SP
Capitalização;;2018-04-24 00:00:00.0;;false;true;;20967.0;;140.0;850.0;130.0;80.0;;false;57128.72525767;false;RJ
Capitalização;;2015-08-12 00:00:00.0;;false;false;;17195.0;;140.0;850.0;;80.0;;false;50107.26;false;RJ
Automóvel Porto;;2023-07-07 00:00:00.0;;false;false;;13333.33333333333;;130.0;850.0;;80.0;130.0;false;25796.49;false;SC
Capitalização;;2016-02-03 00:00:00.0;;false;false;;8053.0;;101.0;850.0;;80.0;;false;69326.02;false;SP
Capitalização;;2016-04-04 00:00:00.0;;false;false;;1.0;;100.0;850.0;;80.0;;false;63000.0;false;RJ
Capitalização;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;false;;100000.0;;100.0;850.0;;80.0;;false;152071.37252106;false;SP
Capitalização;;2016-05-16 00:00:00.0;;false;false;;3836.0;;80.0;850.0;;80.0;;false;8400.0;false;SP
Capitalização;COMUNICAR;2015-09-17 00:00:00.0;;false;false;;17321.0;;70.0;850.0;;80.0;;false;69093.56;false;SP
Automóvel Frota Porto;NAO_COMUNICAR;2023-10-19 00:00:00.0;;false;false;;2500000.0;;70.0;850.0;;65.0;70.0;false;35476.03;false;SP
Capitalização;NAO_COMUNICAR;2015-08-15 00:00:00.0;;false;false;;6024.0;;50.0;850.0;;80.0;;false;20000.0;false;SP
Capitalização;;2024-07-10 00:00:00.0;;false;false;;2225.0;;30.0;850.0;;80.0;;false;26993.02;false;SP
Capitalização;;2016-03-21 00:00:00.0;;false;false;;4725000.0;;200.0;650.0;;80.0;;false;118028.67;true;BA
Cartão;;2015-11-18 00:00:00.0;;false;false;;25289.0;;120.0;600.0;;181.0;;false;63020.16;false;SP
Cartão;;2016-06-29 00:00:00.0;;false;false;;21964.0;;120.0;600.0;;181.0;;false;110550.0;false;DF
Automóvel Porto;NAO_COMUNICAR;2013-03-09 00:00:00.0;;false;false;;19231.0;;520.0;300.0;;80.0;;false;279000.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2013-03-09 00:00:00.0;;false;false;;19231.0;;520.0;300.0;;80.0;;false;279000.0;false;SP
Cartão;NAO_COMUNICAR;2018-03-30 00:00:00.0;;false;true;;2807.0;;280;600;100;181;;false;719575.0;false;SP
Locadora;NAO_COMUNICAR;2018-04-24 00:00:00.0;;false;false;;8353.0;;170;600;;140;;false;115886.0;false;SP
Cartão;COMUNICAR;2015-11-18 00:00:00.0;;false;true;;30000.0;;100;1200;100;181;;false;1014434.0;false;DF
Cartão;NAO_COMUNICAR;2012-11-19 00:00:00.0;;false;true;;625000.0;;220;600;80;181;220;false;55000.0;false;SC
Cartão;NAO_COMUNICAR;2014-02-07 00:00:00.0;;false;false;;21685.0;;270;600;;181;;false;318106.0;false;SP
Cartão;NAO_COMUNICAR;2012-11-20 00:00:00.0;;false;true;;30000.0;;270;600;100;181;;false;756440.0;false;SP
Cartão;NAO_COMUNICAR;2023-01-18 00:00:00.0;;false;false;;30000.0;;220;610;;181;;false;73465.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-01 00:00:00.0;;false;true;;30583.0;;270;600;80;181;;false;737080.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-06 00:00:00.0;;false;true;;44885.0;;280;610;120;181;;false;1527795.0;false;SP
Cartão;NAO_COMUNICAR;2016-11-11 00:00:00.0;;false;true;;10776.0;;250;600;170;181;;false;877327.0;false;TO
Cartão;COMUNICAR;2020-02-17 00:00:00.0;;false;true;;18237.0;;220;1400;120;181;;false;1174319.0;false;DF
CDC;NAO_COMUNICAR;2018-09-27 00:00:00.0;;false;false;;9167.0;;150;800;;54;150;false;17376.0;false;SP
Cartão;COMUNICAR;2014-02-19 00:00:00.0;;false;true;;21830.0;;420;600;70;181;;false;974589.0;false;SP
Cartão;COMUNICAR;2012-11-28 00:00:00.0;;false;false;;30000.0;;345;610;;181;;false;765652.0;false;DF
Cartão;COMUNICAR;2012-11-29 00:00:00.0;;false;true;;41093.0;;380;610;100;181;;false;819985.0;false;SP
Cartão;COMUNICAR;2012-11-20 00:00:00.0;;false;true;;8463.0;;300;610;200;181;;false;1226539.0;true;SP
Cartão;NAO_COMUNICAR;2013-05-03 00:00:00.0;;false;true;;18770.0;;270;610;170;181;;false;1029797.0;false;SP
Cartão;COMUNICAR;2015-01-13 00:00:00.0;;false;true;;11099.0;;300;600;100;181;;false;907422.0;false;SP
Cartão;NAO_COMUNICAR;2018-12-21 00:00:00.0;;false;true;;30000.0;;220;610;80;181;;false;528560.0;false;RS
Cartão;NAO_COMUNICAR;2015-11-01 00:00:00.0;;false;true;;24140.0;;390;1200;270;181;;false;579704.0;false;SP
Cartão;COMUNICAR;2017-11-14 00:00:00.0;;false;false;;30000.0;;120;1000;;181;;false;495438.0;false;GO
Locadora;NAO_COMUNICAR;2023-01-31 00:00:00.0;;false;false;;1752.0;;280;600;;140;;false;108848.0;false;SP
CDC;NAO_COMUNICAR;2020-04-16 00:00:00.0;;false;false;;9167.0;;170;800;;54;170;false;9328.0;false;PR
Cartão;NAO_COMUNICAR;2016-02-01 00:00:00.0;;false;true;;16844.0;;370;600;155;181;;false;81000.0;true;SP
CDC;NAO_COMUNICAR;2019-04-14 00:00:00.0;;false;false;;250000.0;;191;800;;54;150;false;2280000.0;false;RJ
Cartão;COMUNICAR;2013-01-22 00:00:00.0;;false;false;;30000.0;;270;1210;;181;;false;1147633.0;false;BA
Cartão;COMUNICAR;2018-12-18 00:00:00.0;;false;true;;30000.0;;120;1000;120;181;;false;674345.0;false;SP
Locadora;NAO_COMUNICAR;2015-07-20 00:00:00.0;;false;false;;91667.0;;190;600;;140;190;false;230438.0;false;SP
Locadora;NAO_COMUNICAR;2013-01-05 00:00:00.0;;false;false;;11419.0;;170;600;;140;;false;106739.0;false;SP
Consórcio;NAO_COMUNICAR;2013-09-04 00:00:00.0;;false;true;;30000.0;;420;600;100;100;;false;386054.0;false;GO
CDC;NAO_COMUNICAR;2013-02-13 00:00:00.0;;false;false;;9167.0;;170;800;;54;170;false;13489.0;false;RS
Cartão;NAO_COMUNICAR;2012-12-02 00:00:00.0;;false;false;;6329.0;;320;600;;181;;false;170793.0;false;SP
Cartão;NAO_COMUNICAR;2014-03-11 00:00:00.0;;false;true;;5356.0;;470;600;120;181;;false;314818.0;false;DF
Cartão;COMUNICAR;2012-12-08 00:00:00.0;;false;true;;2960.0;;280;600;101;181;;false;337019.0;false;RR
CDC;NAO_COMUNICAR;2021-07-01 00:00:00.0;;false;false;;11250.0;;50;800;;54;50;false;14304.0;false;SP
Cartão;NAO_COMUNICAR;2013-02-03 00:00:00.0;;false;true;;5412.0;;300;600;121;181;;false;55500.0;false;SP
Cartão;NAO_COMUNICAR;2018-09-27 00:00:00.0;;false;false;;5947.0;;350;600;;181;;false;368352.0;false;MG
Cartão;NAO_COMUNICAR;2014-01-27 00:00:00.0;;false;true;;30000.0;;270;600;120;181;;false;68713.0;false;SP
Cartão;NAO_COMUNICAR;2015-02-05 00:00:00.0;;false;true;;7835.0;;400;600;101;181;;false;423045.0;false;CE
Cartão;COMUNICAR;2012-11-29 00:00:00.0;;false;true;;30000.0;;120;600;30;181;;false;371954.0;false;RN
Cartão;COMUNICAR;2013-07-02 00:00:00.0;;false;true;;30000.0;;120;800;80;181;;false;134550.0;false;SP
Cartão;NAO_COMUNICAR;2019-07-18 00:00:00.0;;false;true;;13822.0;;470;400;120;181;;false;111907.0;false;PE
CDC;NAO_COMUNICAR;2016-09-30 00:00:00.0;;false;false;;9167.0;;170;800;;54;170;false;9919.0;false;RJ
CDC;NAO_COMUNICAR;2018-11-29 00:00:00.0;;false;false;;11250.0;;170;800;;54;170;false;12879.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;5958.0;;370;800;191;181;;false;142046.0;false;RJ
CDC;NAO_COMUNICAR;2016-06-22 00:00:00.0;;false;true;;2600.0;;190;800;190;54;;false;4722.0;false;SP
Cartão / Locadora;NAO_COMUNICAR;2012-11-17 00:00:00.0;;false;true;;30000.0;;170;610;170;321;;false;131726.0;false;ES
Saúde;NAO_COMUNICAR;2012-12-05 00:00:00.0;;false;false;;19590.0;;470;500;;75;;false;14383.0;false;SP
Cartão;NAO_COMUNICAR;2016-10-10 00:00:00.0;Servidores ,;false;false;;30000.0;;315;800;;181;;false;130298.0;false;RJ
Cartão;COMUNICAR;2012-12-19 00:00:00.0;;false;false;;30000.0;;120;800;;181;;false;95275.0;false;ES
Cartão;COMUNICAR;2012-12-05 00:00:00.0;;false;false;;30000.0;;120;800;;181;;false;116292.0;false;SP
Cartão;COMUNICAR;2018-01-13 00:00:00.0;;false;true;;67049.0;;270;600;190;181;;false;83251.0;false;SP
PortoPar;NAO_COMUNICAR;2012-12-02 00:00:00.0;;false;false;;1520.0;;130;900;;85;;false;430383.0;false;SP
Cartão;NAO_COMUNICAR;2016-08-13 00:00:00.0;;false;true;;5573.0;;300;800;101;181;;false;92780.0;false;SP
Cartão;NAO_COMUNICAR;2013-02-23 00:00:00.0;;false;true;;112719.0;;150;610;120;181;;false;93568.0;false;SP
Automóvel Porto;NAO_COMUNICAR;2017-04-14 00:00:00.0;;false;true;;27003.0;;520;300;370;80;;false;108239.0;true;SP
Cartão;COMUNICAR;2012-12-05 00:00:00.0;;false;true;;30000.0;;190;1000;170;181;;false;257848.0;false;RJ
Cartão;NAO_COMUNICAR;2012-12-07 00:00:00.0;;false;true;;5591.0;;470;300;320;181;;false;;false;SP
Cartão;NAO_COMUNICAR;2012-12-06 00:00:00.0;;false;true;;30000.0;;140;800;120;181;;false;125554.0;false;SP
Consórcio;NAO_COMUNICAR;2015-02-05 00:00:00.0;;false;false;;1100.0;;380;600;;100;;false;240604.0;false;SC
Cartão;COMUNICAR;2017-07-12 00:00:00.0;Servidores ,;false;true;;14367.0;;425;600;225;181;;false;375746.0;false;BA
Cartão;COMUNICAR;2012-12-06 00:00:00.0;;false;true;;30000.0;;120;600;100;181;;false;472526.0;false;SP
Cartão;NAO_COMUNICAR;2012-12-11 00:00:00.0;;false;true;;30000.0;;170;600;80;181;;false;72530.0;false;SP
Locadora;COMUNICAR;2012-11-29 00:00:00.0;;false;false;;13998.0;;170;600;;140;;false;110718.0;false;SP
